ngram,count
"['PRINT', '""{home}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{right}{yellow}{right}{right}{right}{right}{right}{right}{right}{rvs_on}""', ';']",1
"['PRINT', '""{home}{down}{down}{down}{down}{down}{rvs_on}{yellow}spieler 1 hat verloren""', ':']",1
"['PRINT', '""{clr}""', 'TAB(']",1
"['PRINT', '""{clr}{yellow}{down}{down}{down}{down}{right}{right}{right}{right}ein funkspruch""', ':']",1
"['PRINT', '""{down}{down}die forscher sind die {down}einzigen, die die erde{down}vor der bevorstehenden""', ';']",1
"['PRINT', '""{clr}{yellow}{down}{down}entspannen sie sich !""', ':']",1
"['PRINT', '""{yellow}{down}{down}{down}{down}{down}ich melde mich wieder""', ':']",1
"['PRINT', 'v$', ';']",1
"['PRINT', 'x', 'o']",1
"['PRINT', '""{right}{right}{right}{yellow}ab{right}{green}ef{right}{right}{right}{blue}yy{purple}y{right}y{black}yy{purple}y{right}y""', ':']",1
"['PRINT', '""{home}{right}{right}{right}{right}{right}{right}{right}#$%&{left}{left}{left}{left}{down}\'()*{left}{left}{left}{left}{down}+,-.{left}{left}{left}{left}{down}/012{left}{left}{left}{left}{down}34{blue}y""', ';']",1
"['PRINT', '""{right}{right}{right}{right}{right}{right}{right}{right}{right}@""', ';']",1
"['PRINT', '""{right}{right}{right}{right}{right}{right}{right}{right}{right}{up}h""', ':']",1
"['PRINT', '""{left}{left}{left}{left}{left}{left}{left}{left}{left}{left}{left}j""', ':']",1
"['PRINT', '""{up}{right}{right}{right}{right}{right}{right}{right}{right}{right}{up}f""', ':']",1
"['PRINT', '""c""', ':']",1
"['PRINT', '""a""', ';']",1
"['PRINT', '""{down}{left}{left}{left}{left}{left}{left}{left}{left}{left}{left}k""', ':']",1
"['PRINT', '""{down}{left}{left}{left}{left}{left}{left}{left}{left}{left}{left}e""', ':']",1
"['PRINT', '""{rvs_on}aber hueten sie sich{right}{right}vor radioaktiven{right}{right}{right}{right}{right}{right}blitzen,die neue ver-{right}seuchte ""', ';']",1
"['PRINT', 'h$', '""{home}{rvs_on}{down}{down}{down}{down}{right}{right}{right}{right}{right}{right}{right}{black}""']",1
"['PRINT', '""{home}{blue}""', ';']",1
"['PRINT', '""{down}{down}{down}{rvs_on}""', 'b$']",1
"['PRINT', '""{right}{right}{right}{right}lllll{right}{right}{right}{right}slllv""', ':']",1
"['PRINT', '""{right}{right}{right}slllllv{right}{right}slllllv""', ':']",1
"['PRINT', '""{up}   mlp   mlllp   mp""', ':']",1
"['PRINT', '""    z     mlp""', ':']",1
"['PRINT', '""{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}z""', ':']",1
"['PRINT', '""{clr}{black}{down}{down}{down}{down}{down}{down}{down}{down}{right}{right}@{right}a{right}bcdefghi{right}tk{up}{left}{left}wj_""', ':']",1
"['PRINT', '""{rvs_on}{blue}{down}{down}{right}{right}andreas spindler{down}{black}{right}{right}{right}{right}""', 'e$']",1
"['PRINT', '""{rvs_on}{right}all rights reserved!{black}{down}{right}""', 'e$']",1
"['PRINT', '""{home}{down}{down}""', 'e$']",1
"['PRINT', '""{rvs_on}{blue}{home}{right}{right}{right}{right}** terra 2 **""', ':']",1
"['PRINT', '""{rvs_on}{black}{down}time:""', 'ti$']",1
"['PRINT', '""{home}{red}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}""', ';']",1
"['PRINT', '""{home}{white}{rvs_on}{down}{down}""', 'SPC(']",1
"['PRINT', '""   {red}r    ""', 'CHR$']",1
"['PRINT', '""{clr}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{down}{black}""', ':']",1
"['PRINT', '""{clr}{down}{down}{down}{black}computer laedt haupt-""', ':']",1
"['PRINT', '""{black}{down}erzeugte portionen    eis:{red}""', 'sl']",1
"['PRINT', '""{black}{down}{down}neues kapital:{red}dm""', 'k']",1
"['PRINT', '""{black}{down}gewinn:       {red}dm""', 'g']",1
"['PRINT', '""{black}""', 'n$']",1
"['PRINT', 'n$', '(']",2
"['PRINT', '""{black}{down}eine portion eis      kostet    {red} dm""', ';']",1
"['PRINT', '""{black}{down}eine werbetafel kostet{red}           dm""', ';']",1
"['PRINT', '""{black}{down}ihr kapital betraegt {red}            dm""', ';']",1
"['PRINT', '""{down}{yellow}**********************{blue}""', ';']",1
"['PRINT', '""{down}{rvs_on}>name max. 10 zeichen<{rvs_off}""', ':']",1
"['PRINT', '""{down}""', ':']",1
"['PRINT', '""name des""', 'i']",1
